country	year	january	february	march	april	may	june	july	august	september	october	november	december
Bulgarie	2007	-2.0	6.9	10.4	12.6	12.7	24.5	26.0	26.2	15.8	10.5	5.2	-3.3
Bulgarie	2008	-1.6	6.9	4.3	10.4	15.8	24.0	22.8	27.4	19.2	7.0	8.6	4.8
Bulgarie	2009	-2.8	6.7	2.2	7.3	14.6	15.8	29.5	22.6	18.7	8.8	1.0	0.5
Bulgarie	2010	4.2	0.4	2.4	6.9	16.1	24.0	24.1	18.8	11.9	11.8	4.8	2.6
Bulgarie	2011	-2.9	5.8	6.2	11.8	15.1	24.6	18.7	18.5	11.5	7.7	5.3	-0.1
Bulgarie	2012	-3.6	6.6	11.9	9.6	15.8	18.1	24.4	26.0	12.6	7.8	6.1	-0.8
Bulgarie	2013	-2.2	3.6	10.0	15.0	17.4	23.9	21.4	25.6	14.5	6.7	6.4	3.5
Bulgarie	2014	-3.4	3.5	2.9	14.4	14.8	16.3	23.3	20.7	17.4	13.3	8.1	0.7
Bulgarie	2015	-4.0	-1.2	10.7	9.8	16.3	20.4	28.1	22.2	19.2	7.7	6.5	5.0
Bulgarie	2016	-2.4	0.9	8.2	9.5	12.5	18.6	27.2	28.6	10.5	12.2	6.2	-4.7
Bulgarie	2017	-1.9	-0.7	9.1	10.2	18.7	17.6	20.3	21.1	12.8	10.6	7.7	-4.6
Bulgarie	2018	-3.3	-1.3	8.8	10.6	18.6	18.2	18.9	25.9	12.4	13.7	2.0	-0.5
Bulgarie	2019	4.8	0.6	10.9	10.0	12.6	18.8	22.3	28.4	10.7	8.5	3.8	1.3
Bulgarie	2020	1.8	2.1	7.7	14.2	17.1	21.0	21.7	29.0	17.5	7.0	8.9	3.1
Croatie	1950	4.1	-0.1	6.1	13.7	13.1	20.8	28.0	23.5	18.0	13.4	2.1	-3.4
Croatie	1951	1.0	5.3	7.8	13.0	17.7	17.7	23.5	19.4	10.9	8.7	3.0	2.6
Croatie	1952	-2.5	4.0	7.3	7.5	19.4	23.0	26.0	22.3	11.2	13.1	1.9	1.9
Croatie	1953	0.9	6.2	9.1	12.9	12.7	18.9	24.2	26.9	16.7	11.8	0.1	0.0
Croatie	1954	-2.7	3.2	2.4	6.4	18.7	22.1	22.0	28.7	17.8	9.7	9.1	-0.1
Croatie	1955	2.5	3.3	9.8	13.1	16.2	20.0	22.0	23.2	20.0	9.2	8.7	-0.3
Croatie	1956	-2.7	5.0	2.8	12.1	18.9	19.1	28.6	23.4	10.1	13.1	7.2	-4.8
Croatie	1957	1.5	-0.6	8.2	14.8	19.8	22.0	24.3	18.3	15.4	10.4	3.2	-2.2
Croatie	1958	3.6	4.1	2.1	10.5	17.2	18.4	24.2	18.1	10.3	6.0	8.1	-3.4
Croatie	1959	0.2	2.7	5.8	12.1	12.2	24.2	26.7	22.8	17.4	12.4	0.8	1.2
Croatie	1960	-0.4	6.7	2.9	9.4	13.1	18.0	22.9	20.3	15.5	11.5	2.1	0.5
Croatie	1961	4.7	-1.2	2.2	13.3	18.3	16.8	27.8	28.9	14.4	8.3	0.7	-2.0
Croatie	1962	1.7	3.2	9.4	14.1	11.6	22.6	23.2	24.9	16.3	10.3	9.5	-0.6
Croatie	1963	1.4	-2.0	7.5	14.1	14.6	17.4	18.5	27.0	13.0	13.1	5.0	2.9
Croatie	1964	-1.8	-0.1	10.6	9.7	17.8	21.2	23.4	24.4	20.0	10.1	9.2	-0.6
Croatie	1965	-3.8	1.1	3.6	11.5	12.5	24.7	20.2	23.1	16.8	11.3	0.6	-1.0
Croatie	1966	5.0	-1.9	5.4	14.0	18.4	15.4	22.1	24.3	16.4	13.0	2.0	-1.1
Croatie	1967	-2.3	4.4	3.1	6.4	14.4	15.0	26.8	22.9	17.6	13.5	9.4	3.0
Croatie	1968	1.7	-1.2	11.7	13.9	14.0	17.4	27.6	26.9	12.9	10.7	6.9	4.6
Croatie	1969	3.9	2.3	4.7	13.6	13.7	20.9	21.3	28.2	16.6	10.5	9.5	1.4
Croatie	1970	-3.7	0.9	7.9	9.3	16.3	24.4	22.1	29.7	14.0	9.6	6.8	-2.0
Croatie	1971	-0.0	5.9	9.0	14.9	18.1	24.9	25.5	26.0	16.3	9.6	8.3	-2.7
Croatie	1972	1.4	2.2	2.7	8.4	19.5	19.3	18.6	19.8	13.0	8.8	9.0	-1.4
Croatie	1973	-2.5	2.0	11.1	11.9	18.5	16.5	21.1	26.1	19.7	14.1	10.0	1.9
Croatie	1974	1.5	5.9	3.2	14.8	16.4	21.6	23.2	27.8	12.8	6.7	6.6	4.8
Croatie	1975	-2.3	-2.5	11.8	11.2	12.1	15.8	29.2	25.4	19.6	12.1	3.6	0.4
Croatie	1976	-4.2	-0.8	10.6	13.7	12.8	18.5	25.8	23.7	19.1	6.9	3.6	-4.3
Croatie	1977	-4.8	2.1	11.9	10.2	13.6	15.3	18.9	25.0	16.2	11.7	7.6	1.2
Croatie	1978	2.7	2.1	8.7	14.9	19.0	21.7	27.5	27.6	11.1	10.0	3.2	3.4
Croatie	1979	1.7	1.8	7.0	5.5	12.4	23.0	20.2	22.1	19.1	5.4	2.6	-2.2
Croatie	1980	4.1	0.1	11.8	5.9	12.9	24.4	20.4	20.4	15.9	8.3	1.0	-4.8
Croatie	1981	-2.9	-0.4	2.7	8.0	19.0	19.7	22.2	29.9	15.0	14.2	8.3	-4.4
Croatie	1982	-1.2	0.8	10.1	5.3	13.1	18.1	21.7	24.9	17.8	8.2	4.1	2.4
Croatie	1983	2.2	6.3	2.8	11.9	16.7	21.6	18.6	24.4	16.1	11.1	8.7	-4.0
Croatie	1984	1.2	-0.1	6.4	5.9	18.4	23.6	22.2	27.6	11.4	12.1	6.2	-0.5
Croatie	1985	-4.0	5.3	10.2	6.2	18.9	17.7	28.1	29.4	12.3	13.4	2.1	0.1
Croatie	1986	-0.2	3.7	7.0	12.6	15.6	15.8	27.3	21.8	10.1	11.1	5.1	-4.9
Croatie	1987	1.1	-1.0	2.8	13.9	17.6	21.4	19.6	23.2	10.1	11.1	7.4	3.1
Croatie	1988	2.9	-1.6	7.3	8.7	18.7	16.5	20.8	25.0	10.8	7.0	4.0	4.2
Croatie	1989	-2.7	5.3	11.7	10.6	12.4	19.4	18.0	23.2	13.3	8.4	4.1	-1.4
Croatie	1990	-1.9	-2.0	2.8	10.0	14.7	18.0	29.5	27.3	15.1	8.4	6.7	-0.7
Croatie	1991	-4.2	-1.0	7.4	11.4	17.6	16.9	25.6	23.9	19.9	10.0	6.4	-3.3
Croatie	1992	0.5	0.3	5.3	14.8	16.2	23.5	23.2	24.6	19.6	5.2	9.0	-1.0
Croatie	1993	0.9	-1.2	4.0	12.2	14.6	21.3	21.2	25.5	14.2	7.4	6.3	-0.9
Croatie	1994	5.0	5.7	11.1	9.7	12.9	21.3	22.2	28.8	11.6	9.8	3.7	-0.0
Croatie	1995	-1.6	0.4	4.9	8.5	19.5	17.9	23.1	28.5	12.8	12.2	3.3	-2.0
Croatie	1996	-3.0	-0.9	9.5	5.6	12.9	21.9	19.3	21.8	10.9	6.2	9.0	-0.3
Croatie	1997	-2.8	1.9	4.2	14.5	14.0	23.5	22.5	28.0	13.6	11.5	3.7	-1.2
Croatie	1998	2.5	5.4	9.7	14.5	18.4	19.2	21.5	28.1	19.4	10.5	7.3	4.5
Croatie	1999	2.3	1.8	2.5	9.6	17.1	24.6	20.2	21.0	10.2	9.1	7.6	-0.6
Croatie	2000	-4.3	6.8	8.7	13.1	17.5	24.8	26.4	18.9	13.6	11.1	8.3	2.1
Croatie	2001	-1.1	-2.8	6.0	10.9	20.0	23.1	19.0	23.8	13.8	11.6	1.0	0.8
Croatie	2002	-0.9	-0.4	3.6	7.3	13.8	24.3	19.5	20.3	17.1	5.7	2.5	2.4
Croatie	2003	-4.3	1.1	8.5	9.4	16.1	17.5	28.2	18.6	13.7	8.5	0.1	-4.0
Croatie	2004	3.4	3.6	9.1	15.0	10.7	23.3	22.2	26.3	12.7	13.2	8.7	4.6
Croatie	2005	-1.8	5.5	9.9	13.2	18.3	16.0	22.0	25.1	15.6	10.4	6.0	3.5
Croatie	2006	-2.6	2.9	5.9	5.8	19.0	23.3	25.7	27.4	17.0	13.0	2.5	-3.5
Croatie	2007	-4.2	-0.9	2.6	11.9	17.6	18.6	24.6	29.6	13.2	5.2	7.0	2.0
Croatie	2008	4.0	1.8	10.4	8.2	19.5	17.4	24.6	19.7	11.8	8.8	7.0	3.2
Croatie	2009	0.0	0.2	8.6	7.5	17.8	22.2	24.5	21.3	10.5	10.0	8.2	-0.3
Croatie	2010	-2.0	-1.6	10.4	12.5	12.0	21.1	19.8	28.2	11.8	15.0	8.6	4.8
Croatie	2011	-0.7	2.8	7.7	10.9	12.4	21.4	20.5	27.7	15.8	7.7	0.0	0.7
Croatie	2012	0.3	1.8	6.0	6.5	17.4	19.2	27.0	29.8	11.4	9.8	7.7	4.7
Croatie	2013	0.7	6.0	6.3	5.7	16.6	18.8	27.1	19.9	11.4	7.8	9.2	2.6
Croatie	2014	-1.3	-1.9	3.2	10.2	15.0	24.3	19.0	19.8	16.5	6.3	2.1	1.2
Croatie	2015	-2.1	1.7	10.8	7.3	13.7	22.7	25.1	27.2	11.0	11.7	9.5	-0.1
Croatie	2016	0.5	1.4	11.0	10.1	17.4	17.0	19.5	23.6	10.2	8.0	6.3	3.4
Croatie	2017	4.2	-2.7	6.4	8.9	18.0	19.0	20.1	25.2	15.6	8.7	0.7	4.6
Croatie	2018	-2.7	0.1	11.4	10.5	14.9	24.5	18.2	23.0	13.8	11.9	0.2	3.2
Croatie	2019	-3.5	4.4	8.3	11.3	15.5	17.0	26.9	29.5	15.8	10.0	0.1	2.4
Croatie	2020	-1.4	-0.3	2.2	11.7	16.6	19.6	19.2	18.8	13.7	13.2	9.9	-2.3
Serbie	1950	-4.9	2.5	7.1	9.2	13.0	23.2	28.7	22.1	13.0	13.5	8.1	1.3
Serbie	1951	0.2	0.9	7.1	13.5	13.3	17.7	20.0	21.1	12.4	10.6	2.1	2.2
Serbie	1952	4.3	6.8	8.2	14.7	18.0	17.0	19.5	29.9	14.2	12.9	5.4	-4.0
Serbie	1953	0.5	5.0	9.7	10.0	15.2	16.1	19.9	28.5	15.0	7.4	3.7	4.3
Serbie	1954	-0.6	-2.8	6.9	8.5	16.7	21.8	21.0	23.5	15.9	6.7	3.1	0.6
Serbie	1955	1.3	2.2	2.4	11.3	18.0	16.2	23.2	20.5	15.3	6.8	7.2	-3.8
Serbie	1956	-1.7	3.3	4.2	9.5	17.5	24.5	20.6	23.6	18.9	8.8	8.5	-2.8
Serbie	1957	3.2	2.9	2.4	6.4	15.1	20.5	18.1	24.1	14.8	10.1	7.4	1.7
Serbie	1958	2.6	0.9	3.8	8.5	18.7	18.0	20.9	25.1	14.5	12.3	4.5	-4.7
Serbie	1959	-4.3	2.5	7.7	10.4	18.9	18.5	26.5	23.0	17.9	12.5	0.2	-4.7
Serbie	1960	-2.3	6.9	5.2	5.0	18.5	16.2	26.1	21.1	19.1	12.6	8.6	4.7
Serbie	1961	-0.1	4.4	11.2	6.7	14.0	19.4	29.8	24.0	14.6	9.7	9.2	-1.5
Serbie	1962	-3.4	5.5	11.7	10.5	17.1	20.4	25.2	27.0	11.7	14.3	6.3	1.7
Serbie	1963	-3.9	1.6	3.0	9.8	16.1	17.8	27.1	23.4	16.6	12.6	7.0	-4.0
Serbie	1964	-4.8	-0.2	6.9	6.3	10.5	24.0	25.5	20.8	11.2	11.8	2.5	2.7
Serbie	1965	-4.3	2.5	4.9	13.9	17.8	16.0	18.9	22.3	11.8	8.1	8.9	-2.0
Serbie	1966	3.5	4.5	3.5	13.2	12.3	15.6	20.0	25.4	15.0	9.9	3.9	-3.8
Serbie	1967	1.1	-2.0	9.9	9.8	19.2	17.8	28.1	26.2	12.4	6.2	0.1	-3.1
Serbie	1968	4.1	-1.8	4.2	12.7	15.4	20.6	27.9	23.7	10.7	11.7	1.2	-3.8
Serbie	1969	-2.8	4.2	3.0	12.0	19.2	18.1	22.7	22.8	18.5	11.7	5.9	-4.0
Serbie	1970	4.5	4.0	5.5	9.2	13.3	24.3	26.8	21.5	10.7	7.6	3.7	2.1
Serbie	1971	1.1	-2.6	8.2	13.0	18.7	20.7	18.9	25.7	15.2	9.0	6.0	-3.8
Serbie	1972	1.6	7.0	7.0	5.4	20.0	21.6	29.4	28.9	18.3	8.7	0.4	-2.4
Serbie	1973	4.9	5.8	10.1	11.2	13.2	16.8	18.8	19.7	15.8	12.0	7.4	-0.4
Serbie	1974	-4.8	3.9	10.3	13.8	18.1	22.4	24.7	29.1	10.8	14.9	5.7	3.0
Serbie	1975	-2.2	6.6	9.1	14.6	16.7	18.8	18.8	28.7	11.3	10.2	5.9	-0.6
Serbie	1976	2.8	5.9	10.0	13.6	19.1	21.7	24.8	27.6	15.9	7.5	6.3	-1.9
Serbie	1977	0.2	1.3	4.4	8.2	18.3	15.9	20.2	18.6	10.0	14.3	0.3	0.2
Serbie	1978	3.6	-1.2	3.7	7.5	12.6	15.4	23.2	19.0	12.5	8.1	5.0	4.7
Serbie	1979	-3.2	0.9	10.0	5.9	15.6	19.8	19.1	26.6	15.5	7.5	0.1	2.0
Serbie	1980	-2.0	-2.8	5.2	11.7	11.1	24.8	29.7	20.3	19.4	7.2	8.7	-3.3
Serbie	1981	-1.9	-0.4	10.5	13.6	16.8	20.3	19.7	18.7	18.9	14.8	8.8	-2.6
Serbie	1982	-0.5	6.0	3.6	10.7	16.6	16.1	21.0	20.7	17.9	6.4	2.6	-1.7
Serbie	1983	0.2	-1.0	11.5	5.5	10.5	19.8	22.7	20.1	19.9	11.8	0.2	2.2
Serbie	1984	1.7	5.3	2.4	12.8	16.8	21.1	28.1	28.1	10.9	8.4	3.0	-2.8
Serbie	1985	-0.2	1.4	9.2	10.8	10.8	20.4	21.7	24.6	14.9	5.6	5.2	3.8
Serbie	1986	-0.4	4.6	8.2	8.2	11.1	21.7	24.6	25.8	13.7	12.8	9.4	-1.5
Serbie	1987	4.6	6.0	2.7	12.0	11.3	24.9	24.9	20.4	12.1	10.6	1.2	1.9
Serbie	1988	-1.9	3.9	8.4	6.5	12.6	18.4	23.6	29.8	14.6	6.9	4.8	-2.3
Serbie	1989	4.6	6.5	5.9	6.1	19.2	23.1	25.6	21.9	12.3	10.6	9.2	-1.5
Serbie	1990	-2.6	5.5	10.6	6.0	12.7	23.1	18.9	29.1	14.8	14.4	0.2	3.0
Serbie	1991	-4.1	4.8	7.1	14.2	17.7	21.1	19.0	21.0	11.0	14.6	8.6	-3.5
Serbie	1992	-1.3	2.8	11.6	12.3	15.2	21.1	29.1	25.5	19.6	6.5	2.3	4.5
Serbie	1993	-2.1	2.6	6.7	13.7	10.9	21.6	19.3	20.6	12.4	14.3	1.1	-2.0
Serbie	1994	2.2	-1.5	2.4	7.4	12.0	19.2	29.1	24.6	15.4	13.5	8.7	-2.1
Serbie	1995	1.6	5.3	6.2	6.0	12.4	24.1	24.2	26.9	16.9	9.3	1.5	2.1
Serbie	1996	2.4	1.0	4.3	6.2	17.1	22.8	18.0	20.7	10.8	13.4	3.6	-0.8
Serbie	1997	-1.6	1.1	2.3	11.3	17.6	20.7	29.3	21.3	13.4	13.7	3.3	0.3
Serbie	1998	0.0	0.9	2.4	13.2	18.7	18.1	22.3	22.3	14.9	10.2	2.0	-1.7
Serbie	1999	3.7	3.7	8.3	7.1	15.3	24.6	22.9	24.5	14.6	10.8	2.5	4.7
Serbie	2000	0.4	-1.0	3.6	12.0	10.1	19.4	23.1	26.2	17.7	13.7	0.2	-2.4
Serbie	2001	-2.1	5.2	4.1	5.2	17.1	21.6	23.4	24.9	18.2	8.4	4.0	-1.5
Serbie	2002	-0.6	3.0	9.1	12.8	19.7	20.6	18.1	27.6	15.6	6.5	4.0	4.3
Serbie	2003	2.7	4.5	2.7	11.8	13.0	15.8	18.3	19.4	20.0	8.1	0.0	0.2
Serbie	2004	0.2	3.2	3.3	13.8	10.2	21.4	19.3	24.4	17.6	12.2	4.6	-2.0
Serbie	2005	-3.6	-0.0	10.7	5.1	11.3	21.3	25.1	19.8	12.1	7.8	2.8	0.9
Serbie	2006	-2.4	1.9	3.7	12.1	10.0	21.9	27.9	20.7	16.4	14.8	3.3	5.0
Serbie	2007	4.9	0.2	7.6	10.7	14.0	21.0	21.8	21.7	10.3	5.9	0.6	3.3
Serbie	2008	-4.9	-1.1	2.9	6.4	10.3	20.8	27.9	18.8	13.6	6.9	8.1	-4.4
Serbie	2009	0.2	-2.9	4.5	14.2	14.1	15.2	24.6	27.9	14.3	6.0	1.2	-1.3
Serbie	2010	2.3	-3.0	3.7	6.7	11.2	19.9	23.4	20.8	17.2	7.4	9.0	2.6
Serbie	2011	0.9	4.1	11.9	13.5	11.2	22.8	22.2	18.5	17.0	13.4	9.2	2.0
Serbie	2012	-4.1	1.0	10.0	10.5	18.1	23.0	23.5	24.0	14.6	13.3	8.9	-0.2
Serbie	2013	-1.0	1.2	5.1	10.0	18.6	24.5	18.0	19.8	12.6	10.2	5.8	2.2
Serbie	2014	-4.3	-1.3	6.4	6.0	13.6	20.8	20.5	27.2	15.8	6.7	6.6	-3.1
Serbie	2015	3.4	-1.5	4.7	9.1	11.9	22.2	24.1	21.5	11.7	11.4	5.2	-2.9
Serbie	2016	4.8	-2.8	5.7	13.4	17.2	21.2	29.8	25.1	10.8	11.2	5.6	3.7
Serbie	2017	4.9	3.3	8.2	11.9	14.6	24.9	25.3	18.8	11.1	7.8	9.4	-0.8
Serbie	2018	3.6	5.0	8.6	9.9	19.6	17.7	19.9	24.0	16.8	8.3	2.7	-1.1
Serbie	2019	0.8	-2.5	4.4	11.5	15.6	20.4	26.1	23.3	14.8	11.2	6.5	-5.0
Serbie	2020	4.1	2.5	5.7	7.0	13.5	21.1	19.8	26.6	18.8	7.5	9.5	-3.6
Bosnie	1950	3.5	-1.7	8.2	13.5	12.9	23.2	27.2	27.8	15.3	7.0	0.3	0.0
Bosnie	1951	4.6	2.2	8.6	13.9	13.4	19.6	23.8	25.4	12.3	9.8	2.4	-2.9
Bosnie	1952	1.7	5.0	7.0	10.4	15.4	16.6	29.8	19.2	14.1	10.9	8.4	-2.7
Bosnie	1953	-2.6	3.7	9.5	12.8	12.7	23.2	24.6	29.7	13.1	12.1	3.5	3.3
Bosnie	1954	-4.1	2.9	2.1	10.2	19.7	23.0	21.0	27.0	18.1	11.8	5.5	1.8
Bosnie	1955	-0.4	4.1	4.5	6.6	11.7	18.8	19.6	23.4	17.5	11.2	3.9	-0.6
Bosnie	1956	3.9	3.3	11.0	7.2	15.3	16.9	24.2	23.4	18.8	6.1	4.4	-4.5
Bosnie	1957	0.2	0.4	3.6	13.5	15.2	18.7	28.5	27.4	12.5	11.0	4.4	0.1
Bosnie	1958	-1.1	-2.3	6.0	14.9	19.4	15.1	25.0	26.3	17.2	5.8	1.4	3.1
Bosnie	1959	0.3	2.6	6.4	7.6	17.1	16.0	20.8	18.7	14.6	5.9	0.5	-1.7
Bosnie	1960	2.7	0.5	11.0	11.2	13.7	19.6	25.3	25.1	17.9	5.7	7.6	-2.3
Bosnie	1961	-0.9	-1.0	9.8	6.6	13.6	16.6	18.6	20.9	10.2	10.5	4.9	4.4
Bosnie	1962	-1.4	2.7	5.1	10.7	16.6	20.7	26.3	19.5	12.1	10.8	6.4	-2.7
Bosnie	1963	-4.5	6.6	6.0	12.7	14.4	17.5	23.5	18.8	17.6	12.8	4.5	-1.0
Bosnie	1964	-1.3	6.5	2.5	10.2	17.3	18.8	25.3	18.9	20.0	13.7	9.3	-3.3
Bosnie	1965	0.6	-0.2	3.6	6.0	18.0	17.8	29.9	28.4	13.7	10.2	1.8	3.2
Bosnie	1966	1.6	2.8	10.5	5.9	19.8	23.4	24.8	26.4	12.2	12.0	6.4	-0.5
Bosnie	1967	-2.0	-2.9	10.1	13.6	10.2	16.3	18.9	20.0	19.7	8.5	9.8	3.1
Bosnie	1968	4.1	3.7	8.3	12.5	11.7	17.1	19.7	24.3	14.1	6.8	6.4	-4.1
Bosnie	1969	4.0	-2.2	6.2	9.9	12.8	18.8	29.6	28.3	19.9	13.2	4.0	4.1
Bosnie	1970	-2.2	0.6	8.2	8.5	11.0	23.5	27.8	25.6	17.7	13.0	6.0	-3.0
Bosnie	1971	-3.4	1.3	8.1	13.1	15.7	15.6	26.8	19.2	10.6	13.0	7.8	-0.0
Bosnie	1972	4.1	2.4	10.7	5.6	19.4	16.4	22.7	24.3	12.1	6.7	9.0	3.8
Bosnie	1973	-2.0	-0.9	6.6	11.0	11.2	19.7	22.7	22.2	15.8	6.0	9.2	-0.5
Bosnie	1974	-4.1	-2.5	2.9	14.8	16.1	17.7	29.8	21.6	14.0	7.3	1.8	-1.3
Bosnie	1975	3.1	4.6	4.2	13.2	15.8	18.6	19.0	24.5	11.5	13.5	1.3	-2.9
Bosnie	1976	2.1	-0.1	2.6	13.4	18.5	15.1	19.9	27.0	10.4	6.4	4.8	1.2
Bosnie	1977	-2.5	0.5	2.5	13.1	13.0	24.3	20.7	23.3	16.2	5.5	2.5	1.5
Bosnie	1978	-1.9	2.3	2.3	13.0	15.6	18.2	22.1	21.0	11.5	8.6	5.3	1.3
Bosnie	1979	-4.2	-1.6	4.6	13.3	19.9	23.9	29.5	24.6	16.5	14.0	4.0	0.0
Bosnie	1980	2.5	2.5	5.2	13.2	15.2	15.3	28.7	25.9	12.5	9.7	9.8	4.3
Bosnie	1981	0.0	3.0	8.4	6.7	13.9	17.6	22.7	25.2	10.5	9.4	1.6	-2.0
Bosnie	1982	4.5	-1.9	6.7	10.7	19.1	21.9	29.3	21.6	19.9	5.0	0.3	1.3
Bosnie	1983	3.4	4.5	5.2	14.5	19.6	16.5	22.8	25.2	15.8	12.6	7.1	0.1
Bosnie	1984	2.7	2.2	9.5	5.4	13.9	20.2	23.4	23.9	11.8	11.2	0.9	-4.1
Bosnie	1985	2.2	4.8	5.7	12.2	19.2	15.9	23.3	23.3	13.5	8.2	2.1	-3.5
Bosnie	1986	1.2	6.7	4.9	7.0	11.3	23.6	22.3	25.6	18.8	11.3	8.8	1.4
Bosnie	1987	-1.0	1.5	8.7	9.5	14.5	17.6	29.9	19.0	19.7	7.6	6.2	-2.8
Bosnie	1988	-3.6	5.0	4.2	6.6	11.0	23.3	28.8	21.2	19.7	9.6	9.6	-0.9
Bosnie	1989	-4.6	5.1	11.7	11.7	16.9	22.3	28.5	20.4	10.6	12.4	4.3	4.7
Bosnie	1990	4.5	6.5	10.8	14.7	14.1	17.2	26.5	26.2	19.0	13.3	4.7	2.7
Bosnie	1991	1.8	3.3	11.2	13.0	17.4	20.4	23.2	20.4	17.8	11.9	5.5	4.7
Bosnie	1992	2.9	5.8	3.9	9.4	11.2	16.7	23.9	20.7	15.9	7.7	0.0	-2.8
Bosnie	1993	-3.7	-2.2	2.7	8.4	10.9	23.5	23.6	23.2	13.2	6.1	4.8	-1.2
Bosnie	1994	-3.1	-0.8	11.7	5.2	19.9	16.6	29.7	26.1	17.4	12.0	1.8	-2.3
Bosnie	1995	1.4	-2.4	6.4	5.9	13.8	24.6	27.4	25.5	15.7	10.0	3.7	-4.3
Bosnie	1996	-4.5	6.8	6.9	13.8	19.8	24.2	23.8	23.5	16.4	5.7	2.9	4.7
Bosnie	1997	-4.6	-0.5	11.6	13.2	18.3	16.7	29.8	22.0	12.1	12.3	0.6	2.8
Bosnie	1998	-0.2	1.7	10.5	11.2	19.6	21.0	21.0	24.9	10.6	6.2	7.7	-4.2
Bosnie	1999	2.7	-1.3	3.4	11.8	14.7	21.8	26.4	18.2	17.8	14.1	3.4	1.8
Bosnie	2000	3.3	0.8	8.5	13.0	16.4	17.3	23.2	19.5	13.6	5.4	3.6	-4.3
Bosnie	2001	2.6	3.2	10.1	11.0	12.5	21.5	22.6	21.9	17.2	9.2	6.5	0.1
Bosnie	2002	-3.7	1.0	6.8	14.6	10.4	21.9	22.9	24.2	14.2	6.2	7.0	3.9
Bosnie	2003	3.6	-2.6	5.2	14.1	14.1	18.9	24.1	19.8	12.5	10.2	3.9	0.9
Bosnie	2004	2.6	-2.0	6.8	6.2	16.6	18.5	18.9	19.2	17.2	14.5	6.6	-1.6
Bosnie	2005	1.9	2.5	3.0	12.0	12.2	22.9	18.2	23.4	15.8	11.6	7.7	1.1
Bosnie	2006	-3.5	6.3	5.6	8.1	10.5	21.5	23.6	23.3	10.7	12.7	9.2	-2.6
Bosnie	2007	1.7	4.1	3.7	13.7	13.3	24.6	23.2	21.6	11.6	8.2	6.4	-2.1
Bosnie	2008	2.0	5.4	8.3	13.5	14.0	16.8	29.8	28.2	18.0	8.8	2.1	-0.8
Bosnie	2009	2.0	-1.0	3.8	7.2	17.9	19.3	23.5	29.6	16.8	10.0	1.3	-2.7
Bosnie	2010	3.3	0.5	4.7	6.8	16.6	18.1	23.0	24.9	17.1	11.9	5.4	-2.1
Bosnie	2011	1.9	1.1	2.0	12.4	16.2	21.1	23.4	20.8	10.1	7.3	1.0	-3.1
Bosnie	2012	2.2	6.0	11.7	8.9	17.6	19.9	27.0	24.0	16.9	13.6	2.8	-1.4
Bosnie	2013	0.9	0.3	5.0	14.3	13.9	19.0	22.3	20.3	13.7	9.7	9.3	2.9
Bosnie	2014	1.8	-1.1	3.4	9.3	15.5	17.5	18.0	30.0	12.9	11.8	3.3	-1.7
Bosnie	2015	-3.7	1.4	8.7	7.4	13.7	19.4	22.0	20.1	17.1	13.9	9.1	3.0
Bosnie	2016	3.1	5.2	4.9	11.5	14.7	15.6	28.1	22.8	11.2	11.7	0.4	-4.8
Bosnie	2017	-4.0	6.0	2.0	5.8	11.0	18.3	25.5	29.7	14.1	9.0	3.1	-4.4
Bosnie	2018	-4.3	-2.3	4.7	9.1	11.8	23.7	26.3	26.0	17.8	8.7	1.2	1.2
Bosnie	2019	4.3	3.0	8.3	7.3	19.3	20.2	19.6	24.6	17.5	7.8	0.6	1.2
Bosnie	2020	4.3	6.6	9.0	9.1	19.1	22.0	20.0	21.5	17.1	12.5	0.5	1.7
Albanie	1950	-0.9	3.9	8.7	7.2	19.1	19.8	23.1	18.6	16.4	13.0	2.5	3.6
Albanie	1951	-4.7	-1.2	8.3	10.0	13.8	15.0	19.6	23.4	14.6	7.3	8.0	0.3
Albanie	1952	-0.1	-0.3	2.2	7.1	15.2	18.0	19.0	23.4	14.6	7.7	0.7	1.3
Albanie	1953	1.4	3.0	2.3	9.4	18.1	15.4	25.6	26.0	19.3	10.0	7.5	-1.6
Albanie	1954	-3.7	-1.4	2.2	6.5	10.7	19.9	19.0	20.5	15.5	10.0	10.0	-3.0
Albanie	1955	-4.7	-1.4	2.4	6.1	14.8	16.7	23.6	27.7	16.8	14.2	1.2	3.8
Albanie	1956	1.5	1.0	5.5	10.4	17.8	15.6	28.6	23.7	11.0	13.2	8.5	3.2
Albanie	1957	3.5	1.0	9.0	5.3	10.3	15.7	25.4	19.2	11.9	14.8	7.2	-1.5
Albanie	1958	2.0	4.2	4.8	8.0	13.9	23.1	23.8	22.1	19.8	9.0	7.3	-1.5
Albanie	1959	-2.8	-1.4	7.9	6.3	10.2	23.0	21.2	25.1	18.4	10.6	7.0	-1.9
Albanie	1960	0.7	3.9	4.0	13.6	15.1	16.9	26.2	22.1	12.2	10.7	7.8	0.9
Albanie	1961	0.8	4.7	2.7	10.1	14.8	15.7	21.4	28.4	11.8	6.2	3.4	-2.0
Albanie	1962	-4.3	0.1	10.4	5.0	15.7	17.8	28.3	19.6	10.9	10.3	4.4	1.4
Albanie	1963	1.3	6.2	9.2	9.3	16.1	16.7	20.0	26.9	17.5	12.2	0.4	3.9
Albanie	1964	1.0	0.6	11.4	13.3	12.9	16.1	26.5	23.4	12.8	10.3	4.9	-3.2
